attributes,datatype,date,station,value
",,W,",PGTM,2017-01-01T00:00:00,GHCND:USW00004808,1136
",,W,",PGTM,2017-01-02T00:00:00,GHCND:USW00004808,1325
",,W,",PGTM,2017-01-03T00:00:00,GHCND:USW00004808,1954
",,W,",PGTM,2017-01-04T00:00:00,GHCND:USW00004808,127
",,W,",PGTM,2017-01-05T00:00:00,GHCND:USW00004808,1128
",,W,",PGTM,2017-01-06T00:00:00,GHCND:USW00004808,1017
",,W,",PGTM,2017-01-07T00:00:00,GHCND:USW00004808,1408
",,W,",PGTM,2017-01-08T00:00:00,GHCND:USW00004808,2031
",,W,",PGTM,2017-01-09T00:00:00,GHCND:USW00004808,54
",,W,",PGTM,2017-01-10T00:00:00,GHCND:USW00004808,1559
",,W,",PGTM,2017-01-11T00:00:00,GHCND:USW00004808,1938
",,W,",PGTM,2017-01-12T00:00:00,GHCND:USW00004808,1323
",,W,",PGTM,2017-01-13T00:00:00,GHCND:USW00004808,1
",,W,",PGTM,2017-01-14T00:00:00,GHCND:USW00004808,1337
",,W,",PGTM,2017-01-15T00:00:00,GHCND:USW00004808,1734
",,W,",PGTM,2017-01-16T00:00:00,GHCND:USW00004808,1843
",,W,",PGTM,2017-01-17T00:00:00,GHCND:USW00004808,1604
",,W,",PGTM,2017-01-18T00:00:00,GHCND:USW00004808,1219
",,W,",PGTM,2017-01-19T00:00:00,GHCND:USW00004808,2034
",,W,",PGTM,2017-01-20T00:00:00,GHCND:USW00004808,846
",,W,",PGTM,2017-01-21T00:00:00,GHCND:USW00004808,1337
",,W,",PGTM,2017-01-22T00:00:00,GHCND:USW00004808,1340
",,W,",PGTM,2017-01-23T00:00:00,GHCND:USW00004808,544
",,W,",PGTM,2017-01-24T00:00:00,GHCND:USW00004808,1942
",,W,",PGTM,2017-01-25T00:00:00,GHCND:USW00004808,1633
",,W,",PGTM,2017-01-26T00:00:00,GHCND:USW00004808,535
",,W,",PGTM,2017-01-27T00:00:00,GHCND:USW00004808,1622
",,W,",PGTM,2017-01-28T00:00:00,GHCND:USW00004808,151
",,W,",PGTM,2017-01-29T00:00:00,GHCND:USW00004808,1522
",,W,",PGTM,2017-01-30T00:00:00,GHCND:USW00004808,2344
",,W,",PGTM,2017-01-31T00:00:00,GHCND:USW00004808,1117
",,W,",PGTM,2017-02-01T00:00:00,GHCND:USW00004808,1835
",,W,",PGTM,2017-02-02T00:00:00,GHCND:USW00004808,35
",,W,",PGTM,2017-02-03T00:00:00,GHCND:USW00004808,1038
",,W,",PGTM,2017-02-04T00:00:00,GHCND:USW00004808,1323
",,W,",PGTM,2017-02-05T00:00:00,GHCND:USW00004808,1306
",,W,",PGTM,2017-02-06T00:00:00,GHCND:USW00004808,1341
",,W,",PGTM,2017-02-07T00:00:00,GHCND:USW00004808,1854
",,W,",PGTM,2017-02-08T00:00:00,GHCND:USW00004808,2341
",,W,",PGTM,2017-02-09T00:00:00,GHCND:USW00004808,30
",,W,",PGTM,2017-02-10T00:00:00,GHCND:USW00004808,1109
",,W,",PGTM,2017-02-11T00:00:00,GHCND:USW00004808,2055
",,W,",PGTM,2017-02-12T00:00:00,GHCND:USW00004808,1309
",,W,",PGTM,2017-02-13T00:00:00,GHCND:USW00004808,1417
",,W,",PGTM,2017-02-14T00:00:00,GHCND:USW00004808,2129
",,W,",PGTM,2017-02-15T00:00:00,GHCND:USW00004808,20
",,W,",PGTM,2017-02-16T00:00:00,GHCND:USW00004808,1519
",,W,",PGTM,2017-02-17T00:00:00,GHCND:USW00004808,1536
",,W,",PGTM,2017-02-18T00:00:00,GHCND:USW00004808,44
",,W,",PGTM,2017-02-19T00:00:00,GHCND:USW00004808,1324
",,W,",PGTM,2017-02-20T00:00:00,GHCND:USW00004808,1332
",,W,",PGTM,2017-02-21T00:00:00,GHCND:USW00004808,1451
",,W,",PGTM,2017-02-22T00:00:00,GHCND:USW00004808,1549
",,W,",PGTM,2017-02-23T00:00:00,GHCND:USW00004808,2337
",,W,",PGTM,2017-02-24T00:00:00,GHCND:USW00004808,27
",,W,",PGTM,2017-02-25T00:00:00,GHCND:USW00004808,604
",,W,",PGTM,2017-02-26T00:00:00,GHCND:USW00004808,1137
",,W,",PGTM,2017-02-27T00:00:00,GHCND:USW00004808,1328
",,W,",PGTM,2017-02-28T00:00:00,GHCND:USW00004808,1713
",,W,",PGTM,2017-03-01T00:00:00,GHCND:USW00004808,1607
",,W,",PGTM,2017-03-02T00:00:00,GHCND:USW00004808,1559
",,W,",PGTM,2017-03-03T00:00:00,GHCND:USW00004808,307
",,W,",PGTM,2017-03-04T00:00:00,GHCND:USW00004808,1221
",,W,",PGTM,2017-03-05T00:00:00,GHCND:USW00004808,2037
",,W,",PGTM,2017-03-06T00:00:00,GHCND:USW00004808,2055
",,W,",PGTM,2017-03-07T00:00:00,GHCND:USW00004808,54
",,W,",PGTM,2017-03-08T00:00:00,GHCND:USW00004808,1037
",,W,",PGTM,2017-03-09T00:00:00,GHCND:USW00004808,2311
",,W,",PGTM,2017-03-10T00:00:00,GHCND:USW00004808,931
",,W,",PGTM,2017-03-11T00:00:00,GHCND:USW00004808,1306
",,W,",PGTM,2017-03-12T00:00:00,GHCND:USW00004808,1946
",,W,",PGTM,2017-03-13T00:00:00,GHCND:USW00004808,2331
",,W,",PGTM,2017-03-14T00:00:00,GHCND:USW00004808,1405
",,W,",PGTM,2017-03-15T00:00:00,GHCND:USW00004808,1546
",,W,",PGTM,2017-03-16T00:00:00,GHCND:USW00004808,1512
",,W,",PGTM,2017-03-17T00:00:00,GHCND:USW00004808,2304
",,W,",PGTM,2017-03-18T00:00:00,GHCND:USW00004808,118
",,W,",PGTM,2017-03-19T00:00:00,GHCND:USW00004808,2225
",,W,",PGTM,2017-03-20T00:00:00,GHCND:USW00004808,248
",,W,",PGTM,2017-03-21T00:00:00,GHCND:USW00004808,2252
",,W,",PGTM,2017-03-22T00:00:00,GHCND:USW00004808,19
",,W,",PGTM,2017-03-23T00:00:00,GHCND:USW00004808,1604
",,W,",PGTM,2017-03-24T00:00:00,GHCND:USW00004808,1344
",,W,",PGTM,2017-03-25T00:00:00,GHCND:USW00004808,1016
",,W,",PGTM,2017-03-26T00:00:00,GHCND:USW00004808,1131
",,W,",PGTM,2017-03-27T00:00:00,GHCND:USW00004808,1958
",,W,",PGTM,2017-03-28T00:00:00,GHCND:USW00004808,2207
",,W,",PGTM,2017-03-29T00:00:00,GHCND:USW00004808,2304
",,W,",PGTM,2017-03-30T00:00:00,GHCND:USW00004808,1326
",,W,",PGTM,2017-03-31T00:00:00,GHCND:USW00004808,952
",,W,",PGTM,2017-04-01T00:00:00,GHCND:USW00004808,1233
",,W,",PGTM,2017-04-02T00:00:00,GHCND:USW00004808,1144
",,W,",PGTM,2017-04-03T00:00:00,GHCND:USW00004808,2348
",,W,",PGTM,2017-04-04T00:00:00,GHCND:USW00004808,47
",,W,",PGTM,2017-04-05T00:00:00,GHCND:USW00004808,1652
",,W,",PGTM,2017-04-06T00:00:00,GHCND:USW00004808,205
",,W,",PGTM,2017-04-07T00:00:00,GHCND:USW00004808,1120
",,W,",PGTM,2017-04-08T00:00:00,GHCND:USW00004808,1620
",,W,",PGTM,2017-04-09T00:00:00,GHCND:USW00004808,1443
",,W,",PGTM,2017-04-10T00:00:00,GHCND:USW00004808,1024
",,W,",PGTM,2017-04-11T00:00:00,GHCND:USW00004808,400
",,W,",PGTM,2017-04-12T00:00:00,GHCND:USW00004808,2313
",,W,",PGTM,2017-04-13T00:00:00,GHCND:USW00004808,634
",,W,",PGTM,2017-04-14T00:00:00,GHCND:USW00004808,1741
",,W,",PGTM,2017-04-15T00:00:00,GHCND:USW00004808,1121
",,W,",PGTM,2017-04-16T00:00:00,GHCND:USW00004808,1345
",,W,",PGTM,2017-04-17T00:00:00,GHCND:USW00004808,1623
",,W,",PGTM,2017-04-18T00:00:00,GHCND:USW00004808,1531
",,W,",PGTM,2017-04-19T00:00:00,GHCND:USW00004808,1847
",,W,",PGTM,2017-04-20T00:00:00,GHCND:USW00004808,1556
",,W,",PGTM,2017-04-21T00:00:00,GHCND:USW00004808,117
",,W,",PGTM,2017-04-22T00:00:00,GHCND:USW00004808,1256
",,W,",PGTM,2017-04-23T00:00:00,GHCND:USW00004808,1820
",,W,",PGTM,2017-04-24T00:00:00,GHCND:USW00004808,1459
",,W,",PGTM,2017-04-25T00:00:00,GHCND:USW00004808,1545
",,W,",PGTM,2017-04-26T00:00:00,GHCND:USW00004808,1208
",,W,",PGTM,2017-04-27T00:00:00,GHCND:USW00004808,509
",,W,",PGTM,2017-04-28T00:00:00,GHCND:USW00004808,2333
",,W,",PGTM,2017-04-29T00:00:00,GHCND:USW00004808,2042
",,W,",PGTM,2017-04-30T00:00:00,GHCND:USW00004808,2
",,W,",PGTM,2017-05-01T00:00:00,GHCND:USW00004808,1655
",,W,",PGTM,2017-05-02T00:00:00,GHCND:USW00004808,156
",,W,",PGTM,2017-05-03T00:00:00,GHCND:USW00004808,1433
",,W,",PGTM,2017-05-04T00:00:00,GHCND:USW00004808,1153
