attributes,datatype,date,station,value
",,W,",PGTM,2017-12-04T00:00:00,GHCND:USW00014919,1417
",,W,",PGTM,2017-12-05T00:00:00,GHCND:USW00014919,108
",,W,",PGTM,2017-12-31T00:00:00,GHCND:USW00014919,1542
