attributes,datatype,date,station,value
",,W,",PGTM,2017-10-31T00:00:00,GHCND:USW00003102,1649
",,W,",PGTM,2017-12-16T00:00:00,GHCND:USW00003102,1926
",,W,",PGTM,2017-12-17T00:00:00,GHCND:USW00003102,753
",,W,",PGTM,2017-12-18T00:00:00,GHCND:USW00003102,1504
",,W,",PGTM,2017-12-19T00:00:00,GHCND:USW00003102,1545
",,W,",PGTM,2017-12-20T00:00:00,GHCND:USW00003102,1512
",,W,",PGTM,2017-12-21T00:00:00,GHCND:USW00003102,1155
",,W,",PGTM,2017-12-22T00:00:00,GHCND:USW00003102,100
",,W,",PGTM,2017-12-23T00:00:00,GHCND:USW00003102,1042
",,W,",PGTM,2017-12-24T00:00:00,GHCND:USW00003102,1648
",,W,",PGTM,2017-12-25T00:00:00,GHCND:USW00003102,1456
",,W,",PGTM,2017-12-26T00:00:00,GHCND:USW00003102,1627
",,W,",PGTM,2017-12-27T00:00:00,GHCND:USW00003102,1423
",,W,",PGTM,2017-12-28T00:00:00,GHCND:USW00003102,2303
",,W,",PGTM,2017-12-29T00:00:00,GHCND:USW00003102,506
",,W,",PGTM,2017-12-30T00:00:00,GHCND:USW00003102,1717
",,W,",PGTM,2017-12-31T00:00:00,GHCND:USW00003102,1711
