attributes,datatype,date,station,value
",,W,",PGTM,2017-01-01T00:00:00,GHCND:USW00014775,1144
",,W,",PGTM,2017-01-02T00:00:00,GHCND:USW00014775,1737
",,W,",PGTM,2017-01-03T00:00:00,GHCND:USW00014775,1858
",,W,",PGTM,2017-01-04T00:00:00,GHCND:USW00014775,1837
",,W,",PGTM,2017-01-05T00:00:00,GHCND:USW00014775,1112
",,W,",PGTM,2017-01-06T00:00:00,GHCND:USW00014775,1209
",,W,",PGTM,2017-01-07T00:00:00,GHCND:USW00014775,1618
",,W,",PGTM,2017-01-08T00:00:00,GHCND:USW00014775,1815
",,W,",PGTM,2017-01-09T00:00:00,GHCND:USW00014775,25
",,W,",PGTM,2017-01-10T00:00:00,GHCND:USW00014775,2359
",,W,",PGTM,2017-01-11T00:00:00,GHCND:USW00014775,345
",,W,",PGTM,2017-01-12T00:00:00,GHCND:USW00014775,2004
",,W,",PGTM,2017-01-13T00:00:00,GHCND:USW00014775,1245
",,W,",PGTM,2017-01-14T00:00:00,GHCND:USW00014775,127
",,W,",PGTM,2017-01-15T00:00:00,GHCND:USW00014775,1108
",,W,",PGTM,2017-01-16T00:00:00,GHCND:USW00014775,1325
",,W,",PGTM,2017-01-17T00:00:00,GHCND:USW00014775,917
",,W,",PGTM,2017-01-18T00:00:00,GHCND:USW00014775,1506
",,W,",PGTM,2017-01-19T00:00:00,GHCND:USW00014775,1129
",,W,",PGTM,2017-01-20T00:00:00,GHCND:USW00014775,1338
",,W,",PGTM,2017-01-21T00:00:00,GHCND:USW00014775,1445
",,W,",PGTM,2017-01-22T00:00:00,GHCND:USW00014775,1715
",,W,",PGTM,2017-01-23T00:00:00,GHCND:USW00014775,2011
",,W,",PGTM,2017-01-24T00:00:00,GHCND:USW00014775,1359
",,W,",PGTM,2017-01-25T00:00:00,GHCND:USW00014775,835
",,W,",PGTM,2017-01-26T00:00:00,GHCND:USW00014775,1515
",,W,",PGTM,2017-01-27T00:00:00,GHCND:USW00014775,1301
",,W,",PGTM,2017-01-28T00:00:00,GHCND:USW00014775,509
",,W,",PGTM,2017-01-29T00:00:00,GHCND:USW00014775,1359
",,W,",PGTM,2017-01-30T00:00:00,GHCND:USW00014775,1642
",,W,",PGTM,2017-01-31T00:00:00,GHCND:USW00014775,1115
",,W,",PGTM,2017-02-01T00:00:00,GHCND:USW00014775,1359
",,W,",PGTM,2017-02-02T00:00:00,GHCND:USW00014775,1452
",,W,",PGTM,2017-02-03T00:00:00,GHCND:USW00014775,700
",,W,",PGTM,2017-02-04T00:00:00,GHCND:USW00014775,1057
",,W,",PGTM,2017-02-05T00:00:00,GHCND:USW00014775,2314
",,W,",PGTM,2017-02-06T00:00:00,GHCND:USW00014775,449
",,W,",PGTM,2017-02-07T00:00:00,GHCND:USW00014775,1524
",,W,",PGTM,2017-02-08T00:00:00,GHCND:USW00014775,1613
",,W,",PGTM,2017-02-09T00:00:00,GHCND:USW00014775,1615
",,W,",PGTM,2017-02-10T00:00:00,GHCND:USW00014775,1433
",,W,",PGTM,2017-02-11T00:00:00,GHCND:USW00014775,2158
",,W,",PGTM,2017-02-12T00:00:00,GHCND:USW00014775,139
",,W,",PGTM,2017-02-13T00:00:00,GHCND:USW00014775,1258
",,W,",PGTM,2017-02-14T00:00:00,GHCND:USW00014775,2003
",,W,",PGTM,2017-02-15T00:00:00,GHCND:USW00014775,2312
",,W,",PGTM,2017-02-16T00:00:00,GHCND:USW00014775,213
",,W,",PGTM,2017-02-17T00:00:00,GHCND:USW00014775,833
",,W,",PGTM,2017-02-18T00:00:00,GHCND:USW00014775,1348
",,W,",PGTM,2017-02-19T00:00:00,GHCND:USW00014775,1530
