attributes,datatype,date,station,value
",,W,",PGTM,2017-12-14T00:00:00,GHCND:USW00024036,49
",,W,",PGTM,2017-12-15T00:00:00,GHCND:USW00024036,1838
",,W,",PGTM,2017-12-16T00:00:00,GHCND:USW00024036,2346
",,W,",PGTM,2017-12-17T00:00:00,GHCND:USW00024036,1241
",,W,",PGTM,2017-12-18T00:00:00,GHCND:USW00024036,509
",,W,",PGTM,2017-12-19T00:00:00,GHCND:USW00024036,2145
",,W,",PGTM,2017-12-20T00:00:00,GHCND:USW00024036,1348
",,W,",PGTM,2017-12-21T00:00:00,GHCND:USW00024036,2335
",,W,",PGTM,2017-12-22T00:00:00,GHCND:USW00024036,440
",,W,",PGTM,2017-12-23T00:00:00,GHCND:USW00024036,1530
",,W,",PGTM,2017-12-24T00:00:00,GHCND:USW00024036,132
",,W,",PGTM,2017-12-25T00:00:00,GHCND:USW00024036,1911
",,W,",PGTM,2017-12-26T00:00:00,GHCND:USW00024036,2148
",,W,",PGTM,2017-12-27T00:00:00,GHCND:USW00024036,1501
",,W,",PGTM,2017-12-28T00:00:00,GHCND:USW00024036,147
",,W,",PGTM,2017-12-29T00:00:00,GHCND:USW00024036,2345
",,W,",PGTM,2017-12-30T00:00:00,GHCND:USW00024036,601
",,W,",PGTM,2017-12-31T00:00:00,GHCND:USW00024036,533
