attributes,datatype,date,station,value
",,W,",PGTM,2017-12-01T00:00:00,GHCND:USW00023034,1133
",,W,",PGTM,2017-12-02T00:00:00,GHCND:USW00023034,940
",,W,",PGTM,2017-12-03T00:00:00,GHCND:USW00023034,1242
",,W,",PGTM,2017-12-04T00:00:00,GHCND:USW00023034,1010
",,W,",PGTM,2017-12-05T00:00:00,GHCND:USW00023034,106
",,W,",PGTM,2017-12-06T00:00:00,GHCND:USW00023034,1725
",,W,",PGTM,2017-12-07T00:00:00,GHCND:USW00023034,1037
",,W,",PGTM,2017-12-08T00:00:00,GHCND:USW00023034,1446
",,W,",PGTM,2017-12-09T00:00:00,GHCND:USW00023034,1448
",,W,",PGTM,2017-12-10T00:00:00,GHCND:USW00023034,1940
",,W,",PGTM,2017-12-11T00:00:00,GHCND:USW00023034,1337
",,W,",PGTM,2017-12-12T00:00:00,GHCND:USW00023034,405
",,W,",PGTM,2017-12-13T00:00:00,GHCND:USW00023034,1136
",,W,",PGTM,2017-12-14T00:00:00,GHCND:USW00023034,1153
",,W,",PGTM,2017-12-15T00:00:00,GHCND:USW00023034,1527
",,W,",PGTM,2017-12-16T00:00:00,GHCND:USW00023034,1232
",,W,",PGTM,2017-12-17T00:00:00,GHCND:USW00023034,0
",,W,",PGTM,2017-12-18T00:00:00,GHCND:USW00023034,1524
",,W,",PGTM,2017-12-19T00:00:00,GHCND:USW00023034,2014
",,W,",PGTM,2017-12-20T00:00:00,GHCND:USW00023034,1606
",,W,",PGTM,2017-12-21T00:00:00,GHCND:USW00023034,1245
",,W,",PGTM,2017-12-22T00:00:00,GHCND:USW00023034,445
",,W,",PGTM,2017-12-23T00:00:00,GHCND:USW00023034,2343
",,W,",PGTM,2017-12-24T00:00:00,GHCND:USW00023034,1023
",,W,",PGTM,2017-12-25T00:00:00,GHCND:USW00023034,1558
",,W,",PGTM,2017-12-26T00:00:00,GHCND:USW00023034,1919
",,W,",PGTM,2017-12-27T00:00:00,GHCND:USW00023034,359
",,W,",PGTM,2017-12-28T00:00:00,GHCND:USW00023034,1416
",,W,",PGTM,2017-12-29T00:00:00,GHCND:USW00023034,1804
",,W,",PGTM,2017-12-30T00:00:00,GHCND:USW00023034,138
",,W,",PGTM,2017-12-31T00:00:00,GHCND:USW00023034,1126
