attributes,datatype,date,station,value
",,W,",PGTM,2017-01-01T00:00:00,GHCND:USW00025516,1504
",,W,",PGTM,2017-01-02T00:00:00,GHCND:USW00025516,1754
",,W,",PGTM,2017-01-03T00:00:00,GHCND:USW00025516,2145
",,W,",PGTM,2017-01-04T00:00:00,GHCND:USW00025516,1038
",,W,",PGTM,2017-01-05T00:00:00,GHCND:USW00025516,2232
",,W,",PGTM,2017-01-06T00:00:00,GHCND:USW00025516,1025
",,W,",PGTM,2017-01-07T00:00:00,GHCND:USW00025516,231
",,W,",PGTM,2017-01-08T00:00:00,GHCND:USW00025516,1528
",,W,",PGTM,2017-01-09T00:00:00,GHCND:USW00025516,18
",,W,",PGTM,2017-01-10T00:00:00,GHCND:USW00025516,2300
",,W,",PGTM,2017-01-11T00:00:00,GHCND:USW00025516,1927
",,W,",PGTM,2017-01-12T00:00:00,GHCND:USW00025516,1621
",,W,",PGTM,2017-01-13T00:00:00,GHCND:USW00025516,1129
",,W,",PGTM,2017-01-14T00:00:00,GHCND:USW00025516,1458
",,W,",PGTM,2017-01-15T00:00:00,GHCND:USW00025516,2359
",,W,",PGTM,2017-01-16T00:00:00,GHCND:USW00025516,2117
",,W,",PGTM,2017-01-17T00:00:00,GHCND:USW00025516,218
",,W,",PGTM,2017-01-18T00:00:00,GHCND:USW00025516,2131
",,W,",PGTM,2017-01-19T00:00:00,GHCND:USW00025516,52
",,W,",PGTM,2017-01-20T00:00:00,GHCND:USW00025516,1558
",,W,",PGTM,2017-01-21T00:00:00,GHCND:USW00025516,2356
",,W,",PGTM,2017-01-22T00:00:00,GHCND:USW00025516,1641
",,W,",PGTM,2017-01-23T00:00:00,GHCND:USW00025516,754
",,W,",PGTM,2017-01-24T00:00:00,GHCND:USW00025516,410
",,W,",PGTM,2017-01-25T00:00:00,GHCND:USW00025516,1855
",,W,",PGTM,2017-01-26T00:00:00,GHCND:USW00025516,1657
",,W,",PGTM,2017-01-27T00:00:00,GHCND:USW00025516,1631
",,W,",PGTM,2017-01-28T00:00:00,GHCND:USW00025516,1525
",,W,",PGTM,2017-01-29T00:00:00,GHCND:USW00025516,900
",,W,",PGTM,2017-01-30T00:00:00,GHCND:USW00025516,1701
",,W,",PGTM,2017-01-31T00:00:00,GHCND:USW00025516,105
",,W,",PGTM,2017-02-01T00:00:00,GHCND:USW00025516,2324
",,W,",PGTM,2017-02-02T00:00:00,GHCND:USW00025516,16
",,W,",PGTM,2017-02-03T00:00:00,GHCND:USW00025516,1403
",,W,",PGTM,2017-02-04T00:00:00,GHCND:USW00025516,807
",,W,",PGTM,2017-02-05T00:00:00,GHCND:USW00025516,133
",,W,",PGTM,2017-02-06T00:00:00,GHCND:USW00025516,2027
",,W,",PGTM,2017-02-07T00:00:00,GHCND:USW00025516,1352
",,W,",PGTM,2017-02-08T00:00:00,GHCND:USW00025516,1601
",,W,",PGTM,2017-02-09T00:00:00,GHCND:USW00025516,1243
