attributes,datatype,date,station,value
",,W,",PGTM,2017-12-01T00:00:00,GHCND:USW00023285,1641
",,W,",PGTM,2017-12-02T00:00:00,GHCND:USW00023285,2348
",,W,",PGTM,2017-12-03T00:00:00,GHCND:USW00023285,151
",,W,",PGTM,2017-12-04T00:00:00,GHCND:USW00023285,909
",,W,",PGTM,2017-12-05T00:00:00,GHCND:USW00023285,956
",,W,",PGTM,2017-12-06T00:00:00,GHCND:USW00023285,1224
",,W,",PGTM,2017-12-07T00:00:00,GHCND:USW00023285,1046
",,W,",PGTM,2017-12-08T00:00:00,GHCND:USW00023285,1435
",,W,",PGTM,2017-12-09T00:00:00,GHCND:USW00023285,1333
",,W,",PGTM,2017-12-10T00:00:00,GHCND:USW00023285,1318
",,W,",PGTM,2017-12-11T00:00:00,GHCND:USW00023285,1356
",,W,",PGTM,2017-12-12T00:00:00,GHCND:USW00023285,1328
",,W,",PGTM,2017-12-13T00:00:00,GHCND:USW00023285,1315
",,W,",PGTM,2017-12-14T00:00:00,GHCND:USW00023285,1030
",,W,",PGTM,2017-12-15T00:00:00,GHCND:USW00023285,1312
",,W,",PGTM,2017-12-16T00:00:00,GHCND:USW00023285,1046
",,W,",PGTM,2017-12-17T00:00:00,GHCND:USW00023285,405
",,W,",PGTM,2017-12-18T00:00:00,GHCND:USW00023285,1540
",,W,",PGTM,2017-12-19T00:00:00,GHCND:USW00023285,1459
",,W,",PGTM,2017-12-20T00:00:00,GHCND:USW00023285,337
",,W,",PGTM,2017-12-21T00:00:00,GHCND:USW00023285,647
",,W,",PGTM,2017-12-22T00:00:00,GHCND:USW00023285,1442
",,W,",PGTM,2017-12-23T00:00:00,GHCND:USW00023285,1314
",,W,",PGTM,2017-12-24T00:00:00,GHCND:USW00023285,1348
",,W,",PGTM,2017-12-25T00:00:00,GHCND:USW00023285,1456
",,W,",PGTM,2017-12-26T00:00:00,GHCND:USW00023285,1236
",,W,",PGTM,2017-12-27T00:00:00,GHCND:USW00023285,1438
",,W,",PGTM,2017-12-28T00:00:00,GHCND:USW00023285,1509
",,W,",PGTM,2017-12-29T00:00:00,GHCND:USW00023285,1457
",,W,",PGTM,2017-12-30T00:00:00,GHCND:USW00023285,1352
",,W,",PGTM,2017-12-31T00:00:00,GHCND:USW00023285,1119
