attributes,datatype,date,station,value
",,W,",PGTM,2017-12-01T00:00:00,GHCND:USW00012907,1655
",,W,",PGTM,2017-12-02T00:00:00,GHCND:USW00012907,1403
",,W,",PGTM,2017-12-03T00:00:00,GHCND:USW00012907,1601
",,W,",PGTM,2017-12-04T00:00:00,GHCND:USW00012907,1037
",,W,",PGTM,2017-12-05T00:00:00,GHCND:USW00012907,1457
",,W,",PGTM,2017-12-06T00:00:00,GHCND:USW00012907,2057
",,W,",PGTM,2017-12-08T00:00:00,GHCND:USW00012907,1712
",,W,",PGTM,2017-12-09T00:00:00,GHCND:USW00012907,1342
",,W,",PGTM,2017-12-10T00:00:00,GHCND:USW00012907,421
",,W,",PGTM,2017-12-11T00:00:00,GHCND:USW00012907,1511
",,W,",PGTM,2017-12-12T00:00:00,GHCND:USW00012907,1006
",,W,",PGTM,2017-12-13T00:00:00,GHCND:USW00012907,1849
",,W,",PGTM,2017-12-14T00:00:00,GHCND:USW00012907,1453
",,W,",PGTM,2017-12-15T00:00:00,GHCND:USW00012907,1053
",,W,",PGTM,2017-12-19T00:00:00,GHCND:USW00012907,2159
",,W,",PGTM,2017-12-20T00:00:00,GHCND:USW00012907,1948
",,W,",PGTM,2017-12-21T00:00:00,GHCND:USW00012907,2358
",,W,",PGTM,2017-12-22T00:00:00,GHCND:USW00012907,2004
",,W,",PGTM,2017-12-23T00:00:00,GHCND:USW00012907,14
",,W,",PGTM,2017-12-24T00:00:00,GHCND:USW00012907,2350
",,W,",PGTM,2017-12-25T00:00:00,GHCND:USW00012907,53
",,W,",PGTM,2017-12-26T00:00:00,GHCND:USW00012907,2358
",,W,",PGTM,2017-12-27T00:00:00,GHCND:USW00012907,903
",,W,",PGTM,2017-12-28T00:00:00,GHCND:USW00012907,1546
",,W,",PGTM,2017-12-29T00:00:00,GHCND:USW00012907,2157
",,W,",PGTM,2017-12-30T00:00:00,GHCND:USW00012907,1759
",,W,",PGTM,2017-12-31T00:00:00,GHCND:USW00012907,2112
