attributes,datatype,date,station,value
",,W,",PGTM,2017-12-01T00:00:00,GHCND:USW00023047,1104
",,W,",PGTM,2017-12-02T00:00:00,GHCND:USW00023047,959
",,W,",PGTM,2017-12-03T00:00:00,GHCND:USW00023047,1238
",,W,",PGTM,2017-12-04T00:00:00,GHCND:USW00023047,1042
",,W,",PGTM,2017-12-05T00:00:00,GHCND:USW00023047,106
",,W,",PGTM,2017-12-06T00:00:00,GHCND:USW00023047,1147
",,W,",PGTM,2017-12-07T00:00:00,GHCND:USW00023047,1448
",,W,",PGTM,2017-12-08T00:00:00,GHCND:USW00023047,1157
",,W,",PGTM,2017-12-09T00:00:00,GHCND:USW00023047,1329
",,W,",PGTM,2017-12-10T00:00:00,GHCND:USW00023047,1852
",,W,",PGTM,2017-12-11T00:00:00,GHCND:USW00023047,1444
",,W,",PGTM,2017-12-12T00:00:00,GHCND:USW00023047,1404
",,W,",PGTM,2017-12-13T00:00:00,GHCND:USW00023047,1115
",,W,",PGTM,2017-12-14T00:00:00,GHCND:USW00023047,1934
",,W,",PGTM,2017-12-15T00:00:00,GHCND:USW00023047,1236
",,W,",PGTM,2017-12-16T00:00:00,GHCND:USW00023047,1551
",,W,",PGTM,2017-12-17T00:00:00,GHCND:USW00023047,1011
",,W,",PGTM,2017-12-18T00:00:00,GHCND:USW00023047,1520
",,W,",PGTM,2017-12-19T00:00:00,GHCND:USW00023047,1324
",,W,",PGTM,2017-12-20T00:00:00,GHCND:USW00023047,2235
",,W,",PGTM,2017-12-21T00:00:00,GHCND:USW00023047,1707
",,W,",PGTM,2017-12-22T00:00:00,GHCND:USW00023047,119
",,W,",PGTM,2017-12-23T00:00:00,GHCND:USW00023047,2243
",,W,",PGTM,2017-12-24T00:00:00,GHCND:USW00023047,225
",,W,",PGTM,2017-12-25T00:00:00,GHCND:USW00023047,846
",,W,",PGTM,2017-12-26T00:00:00,GHCND:USW00023047,1022
",,W,",PGTM,2017-12-27T00:00:00,GHCND:USW00023047,1505
",,W,",PGTM,2017-12-28T00:00:00,GHCND:USW00023047,145
",,W,",PGTM,2017-12-29T00:00:00,GHCND:USW00023047,513
",,W,",PGTM,2017-12-30T00:00:00,GHCND:USW00023047,336
",,W,",PGTM,2017-12-31T00:00:00,GHCND:USW00023047,252
