attributes,datatype,date,station,value
",,W,",PGTM,2017-01-01T00:00:00,GHCND:USW00054728,1459
",,W,",PGTM,2017-01-02T00:00:00,GHCND:USW00054728,1422
",,W,",PGTM,2017-01-03T00:00:00,GHCND:USW00054728,1215
",,W,",PGTM,2017-01-04T00:00:00,GHCND:USW00054728,2009
",,W,",PGTM,2017-01-05T00:00:00,GHCND:USW00054728,1344
",,W,",PGTM,2017-01-06T00:00:00,GHCND:USW00054728,1436
",,W,",PGTM,2017-01-07T00:00:00,GHCND:USW00054728,2322
",,W,",PGTM,2017-01-08T00:00:00,GHCND:USW00054728,1455
",,W,",PGTM,2017-01-09T00:00:00,GHCND:USW00054728,4
",,W,",PGTM,2017-01-10T00:00:00,GHCND:USW00054728,2030
",,W,",PGTM,2017-01-11T00:00:00,GHCND:USW00054728,947
",,W,",PGTM,2017-01-12T00:00:00,GHCND:USW00054728,133
",,W,",PGTM,2017-01-13T00:00:00,GHCND:USW00054728,1241
",,W,",PGTM,2017-01-14T00:00:00,GHCND:USW00054728,1207
",,W,",PGTM,2017-01-15T00:00:00,GHCND:USW00054728,911
",,W,",PGTM,2017-01-16T00:00:00,GHCND:USW00054728,1327
",,W,",PGTM,2017-01-17T00:00:00,GHCND:USW00054728,2034
",,W,",PGTM,2017-01-18T00:00:00,GHCND:USW00054728,1404
",,W,",PGTM,2017-01-19T00:00:00,GHCND:USW00054728,1415
",,W,",PGTM,2017-01-20T00:00:00,GHCND:USW00054728,1238
",,W,",PGTM,2017-01-21T00:00:00,GHCND:USW00054728,1308
",,W,",PGTM,2017-01-22T00:00:00,GHCND:USW00054728,1719
",,W,",PGTM,2017-01-23T00:00:00,GHCND:USW00054728,2244
",,W,",PGTM,2017-01-24T00:00:00,GHCND:USW00054728,827
",,W,",PGTM,2017-01-25T00:00:00,GHCND:USW00054728,1205
",,W,",PGTM,2017-01-26T00:00:00,GHCND:USW00054728,2039
",,W,",PGTM,2017-01-27T00:00:00,GHCND:USW00054728,2253
",,W,",PGTM,2017-01-28T00:00:00,GHCND:USW00054728,1130
",,W,",PGTM,2017-01-29T00:00:00,GHCND:USW00054728,1348
",,W,",PGTM,2017-01-30T00:00:00,GHCND:USW00054728,1424
