,attributes,datatype,date,station,value
0,",,W,",PGTM,2016-07-22T00:00:00,GHCND:USW00094037,1526
1,",,W,",PGTM,2016-07-23T00:00:00,GHCND:USW00094037,825
2,",,W,",PGTM,2016-07-24T00:00:00,GHCND:USW00094037,2310
