attributes,datatype,date,station,value
",,W,",PGTM,2017-12-16T00:00:00,GHCND:USW00023187,641
",,W,",PGTM,2017-12-17T00:00:00,GHCND:USW00023187,949
",,W,",PGTM,2017-12-18T00:00:00,GHCND:USW00023187,1105
",,W,",PGTM,2017-12-19T00:00:00,GHCND:USW00023187,2344
",,W,",PGTM,2017-12-20T00:00:00,GHCND:USW00023187,1634
",,W,",PGTM,2017-12-21T00:00:00,GHCND:USW00023187,304
",,W,",PGTM,2017-12-22T00:00:00,GHCND:USW00023187,1734
",,W,",PGTM,2017-12-23T00:00:00,GHCND:USW00023187,1805
",,W,",PGTM,2017-12-24T00:00:00,GHCND:USW00023187,1741
",,W,",PGTM,2017-12-25T00:00:00,GHCND:USW00023187,2325
",,W,",PGTM,2017-12-26T00:00:00,GHCND:USW00023187,5
",,W,",PGTM,2017-12-27T00:00:00,GHCND:USW00023187,1732
",,W,",PGTM,2017-12-28T00:00:00,GHCND:USW00023187,911
",,W,",PGTM,2017-12-29T00:00:00,GHCND:USW00023187,911
",,W,",PGTM,2017-12-30T00:00:00,GHCND:USW00023187,1100
",,W,",PGTM,2017-12-31T00:00:00,GHCND:USW00023187,1227
