attributes,datatype,date,station,value
",,W,",PGTM,2017-01-01T00:00:00,GHCND:USW00094704,306
",,W,",PGTM,2017-01-02T00:00:00,GHCND:USW00094704,1135
",,W,",PGTM,2017-01-03T00:00:00,GHCND:USW00094704,858
",,W,",PGTM,2017-01-04T00:00:00,GHCND:USW00094704,1142
",,W,",PGTM,2017-01-05T00:00:00,GHCND:USW00094704,1136
",,W,",PGTM,2017-01-06T00:00:00,GHCND:USW00094704,206
",,W,",PGTM,2017-01-07T00:00:00,GHCND:USW00094704,2119
",,W,",PGTM,2017-01-08T00:00:00,GHCND:USW00094704,1425
",,W,",PGTM,2017-01-09T00:00:00,GHCND:USW00094704,1419
",,W,",PGTM,2017-01-10T00:00:00,GHCND:USW00094704,2044
",,W,",PGTM,2017-01-11T00:00:00,GHCND:USW00094704,0
",,W,",PGTM,2017-01-12T00:00:00,GHCND:USW00094704,9
",,W,",PGTM,2017-01-13T00:00:00,GHCND:USW00094704,643
",,W,",PGTM,2017-01-14T00:00:00,GHCND:USW00094704,2
",,W,",PGTM,2017-01-15T00:00:00,GHCND:USW00094704,1257
",,W,",PGTM,2017-01-16T00:00:00,GHCND:USW00094704,724
",,W,",PGTM,2017-01-17T00:00:00,GHCND:USW00094704,1253
",,W,",PGTM,2017-01-18T00:00:00,GHCND:USW00094704,625
",,W,",PGTM,2017-01-19T00:00:00,GHCND:USW00094704,1022
",,W,",PGTM,2017-01-20T00:00:00,GHCND:USW00094704,1100
",,W,",PGTM,2017-01-21T00:00:00,GHCND:USW00094704,1359
",,W,",PGTM,2017-01-22T00:00:00,GHCND:USW00094704,1531
",,W,",PGTM,2017-01-23T00:00:00,GHCND:USW00094704,1141
",,W,",PGTM,2017-01-24T00:00:00,GHCND:USW00094704,1153
",,W,",PGTM,2017-01-25T00:00:00,GHCND:USW00094704,22
",,W,",PGTM,2017-01-26T00:00:00,GHCND:USW00094704,2102
",,W,",PGTM,2017-01-27T00:00:00,GHCND:USW00094704,630
",,W,",PGTM,2017-01-28T00:00:00,GHCND:USW00094704,1349
",,W,",PGTM,2017-01-29T00:00:00,GHCND:USW00094704,1718
",,W,",PGTM,2017-01-30T00:00:00,GHCND:USW00094704,1600
",,W,",PGTM,2017-01-31T00:00:00,GHCND:USW00094704,1215
",,W,",PGTM,2017-02-01T00:00:00,GHCND:USW00094704,327
",,W,",PGTM,2017-02-02T00:00:00,GHCND:USW00094704,1306
",,W,",PGTM,2017-02-03T00:00:00,GHCND:USW00094704,1640
",,W,",PGTM,2017-02-04T00:00:00,GHCND:USW00094704,1356
",,W,",PGTM,2017-02-05T00:00:00,GHCND:USW00094704,1849
",,W,",PGTM,2017-02-06T00:00:00,GHCND:USW00094704,5
",,W,",PGTM,2017-02-07T00:00:00,GHCND:USW00094704,2142
",,W,",PGTM,2017-02-08T00:00:00,GHCND:USW00094704,557
",,W,",PGTM,2017-02-09T00:00:00,GHCND:USW00094704,1603
",,W,",PGTM,2017-02-10T00:00:00,GHCND:USW00094704,335
",,W,",PGTM,2017-02-11T00:00:00,GHCND:USW00094704,1143
",,W,",PGTM,2017-02-12T00:00:00,GHCND:USW00094704,2356
",,W,",PGTM,2017-02-13T00:00:00,GHCND:USW00094704,526
",,W,",PGTM,2017-02-14T00:00:00,GHCND:USW00094704,1326
",,W,",PGTM,2017-02-15T00:00:00,GHCND:USW00094704,1811
",,W,",PGTM,2017-02-16T00:00:00,GHCND:USW00094704,1016
",,W,",PGTM,2017-02-17T00:00:00,GHCND:USW00094704,22
",,W,",PGTM,2017-02-18T00:00:00,GHCND:USW00094704,1434
",,W,",PGTM,2017-02-19T00:00:00,GHCND:USW00094704,1517
",,W,",PGTM,2017-02-20T00:00:00,GHCND:USW00094704,1144
",,W,",PGTM,2017-02-21T00:00:00,GHCND:USW00094704,1215
",,W,",PGTM,2017-02-22T00:00:00,GHCND:USW00094704,1533
",,W,",PGTM,2017-02-23T00:00:00,GHCND:USW00094704,1136
",,W,",PGTM,2017-02-24T00:00:00,GHCND:USW00094704,1327
",,W,",PGTM,2017-02-25T00:00:00,GHCND:USW00094704,1110
",,W,",PGTM,2017-02-26T00:00:00,GHCND:USW00094704,26
",,W,",PGTM,2017-02-27T00:00:00,GHCND:USW00094704,1314
",,W,",PGTM,2017-02-28T00:00:00,GHCND:USW00094704,2122
",,W,",PGTM,2017-03-01T00:00:00,GHCND:USW00094704,2219
",,W,",PGTM,2017-03-02T00:00:00,GHCND:USW00094704,454
",,W,",PGTM,2017-03-03T00:00:00,GHCND:USW00094704,1229
",,W,",PGTM,2017-03-04T00:00:00,GHCND:USW00094704,1040
",,W,",PGTM,2017-03-05T00:00:00,GHCND:USW00094704,1254
",,W,",PGTM,2017-03-06T00:00:00,GHCND:USW00094704,2016
",,W,",PGTM,2017-03-07T00:00:00,GHCND:USW00094704,1250
",,W,",PGTM,2017-03-08T00:00:00,GHCND:USW00094704,1822
",,W,",PGTM,2017-03-09T00:00:00,GHCND:USW00094704,206
",,W,",PGTM,2017-03-10T00:00:00,GHCND:USW00094704,2052
",,W,",PGTM,2017-03-11T00:00:00,GHCND:USW00094704,1126
",,W,",PGTM,2017-03-12T00:00:00,GHCND:USW00094704,1253
",,W,",PGTM,2017-03-13T00:00:00,GHCND:USW00094704,1138
",,W,",PGTM,2017-03-14T00:00:00,GHCND:USW00094704,1449
",,W,",PGTM,2017-03-15T00:00:00,GHCND:USW00094704,1425
",,W,",PGTM,2017-03-16T00:00:00,GHCND:USW00094704,1151
",,W,",PGTM,2017-03-17T00:00:00,GHCND:USW00094704,1408
",,W,",PGTM,2017-03-18T00:00:00,GHCND:USW00094704,741
",,W,",PGTM,2017-03-19T00:00:00,GHCND:USW00094704,1622
",,W,",PGTM,2017-03-20T00:00:00,GHCND:USW00094704,1601
",,W,",PGTM,2017-03-21T00:00:00,GHCND:USW00094704,1939
",,W,",PGTM,2017-03-22T00:00:00,GHCND:USW00094704,431
",,W,",PGTM,2017-03-23T00:00:00,GHCND:USW00094704,2255
",,W,",PGTM,2017-03-24T00:00:00,GHCND:USW00094704,2149
",,W,",PGTM,2017-03-25T00:00:00,GHCND:USW00094704,1112
",,W,",PGTM,2017-03-26T00:00:00,GHCND:USW00094704,1505
",,W,",PGTM,2017-03-27T00:00:00,GHCND:USW00094704,513
",,W,",PGTM,2017-03-28T00:00:00,GHCND:USW00094704,1359
",,W,",PGTM,2017-03-29T00:00:00,GHCND:USW00094704,1649
",,W,",PGTM,2017-03-30T00:00:00,GHCND:USW00094704,2311
",,W,",PGTM,2017-03-31T00:00:00,GHCND:USW00094704,1020
",,W,",PGTM,2017-04-01T00:00:00,GHCND:USW00094704,757
",,W,",PGTM,2017-04-02T00:00:00,GHCND:USW00094704,1359
",,W,",PGTM,2017-04-03T00:00:00,GHCND:USW00094704,1550
",,W,",PGTM,2017-04-04T00:00:00,GHCND:USW00094704,1324
