attributes,datatype,date,station,value
",,W,",PGTM,2017-12-10T00:00:00,GHCND:USW00014925,53
",,W,",PGTM,2017-12-11T00:00:00,GHCND:USW00014925,1758
",,W,",PGTM,2017-12-12T00:00:00,GHCND:USW00014925,15
",,W,",PGTM,2017-12-13T00:00:00,GHCND:USW00014925,1419
",,W,",PGTM,2017-12-14T00:00:00,GHCND:USW00014925,1945
",,W,",PGTM,2017-12-15T00:00:00,GHCND:USW00014925,124
",,W,",PGTM,2017-12-16T00:00:00,GHCND:USW00014925,1748
",,W,",PGTM,2017-12-17T00:00:00,GHCND:USW00014925,613
",,W,",PGTM,2017-12-18T00:00:00,GHCND:USW00014925,1838
",,W,",PGTM,2017-12-19T00:00:00,GHCND:USW00014925,1123
",,W,",PGTM,2017-12-20T00:00:00,GHCND:USW00014925,159
",,W,",PGTM,2017-12-21T00:00:00,GHCND:USW00014925,1750
",,W,",PGTM,2017-12-22T00:00:00,GHCND:USW00014925,1731
",,W,",PGTM,2017-12-23T00:00:00,GHCND:USW00014925,258
",,W,",PGTM,2017-12-24T00:00:00,GHCND:USW00014925,2353
",,W,",PGTM,2017-12-25T00:00:00,GHCND:USW00014925,15
",,W,",PGTM,2017-12-26T00:00:00,GHCND:USW00014925,48
",,W,",PGTM,2017-12-27T00:00:00,GHCND:USW00014925,51
",,W,",PGTM,2017-12-28T00:00:00,GHCND:USW00014925,1017
",,W,",PGTM,2017-12-29T00:00:00,GHCND:USW00014925,2352
",,W,",PGTM,2017-12-30T00:00:00,GHCND:USW00014925,322
",,W,",PGTM,2017-12-31T00:00:00,GHCND:USW00014925,1906
