attributes,datatype,date,station,value
",,7,",WDMV,2017-04-14T00:00:00,GHCND:USC00128784,26.7
",,7,",WDMV,2017-04-15T00:00:00,GHCND:USC00128784,19.3
",,7,",WDMV,2017-04-16T00:00:00,GHCND:USC00128784,85.1
",,7,",WDMV,2017-04-17T00:00:00,GHCND:USC00128784,57.2
",,7,",WDMV,2017-04-18T00:00:00,GHCND:USC00128784,16.2
",,7,",WDMV,2017-04-19T00:00:00,GHCND:USC00128784,23.0
",,7,",WDMV,2017-04-20T00:00:00,GHCND:USC00128784,44.7
",,7,",WDMV,2017-04-21T00:00:00,GHCND:USC00128784,70.2
",,7,",WDMV,2017-04-22T00:00:00,GHCND:USC00128784,72.7
",,7,",WDMV,2017-04-23T00:00:00,GHCND:USC00128784,67.1
",,7,",WDMV,2017-04-24T00:00:00,GHCND:USC00128784,70.8
",,7,",WDMV,2017-04-25T00:00:00,GHCND:USC00128784,52.8
",,7,",WDMV,2017-04-26T00:00:00,GHCND:USC00128784,19.9
",,7,",WDMV,2017-04-27T00:00:00,GHCND:USC00128784,41.0
",,7,",WDMV,2017-04-28T00:00:00,GHCND:USC00128784,70.2
",,7,",WDMV,2017-04-29T00:00:00,GHCND:USC00128784,34.8
",,7,",WDMV,2017-05-01T00:00:00,GHCND:USC00128784,47.2
",,7,",WDMV,2017-05-02T00:00:00,GHCND:USC00128784,129.9
",,7,",WDMV,2017-05-03T00:00:00,GHCND:USC00128784,88.9
",,7,",WDMV,2017-05-04T00:00:00,GHCND:USC00128784,55.3
",,7,",WDMV,2017-05-05T00:00:00,GHCND:USC00128784,167.8
",,7,",WDMV,2017-05-06T00:00:00,GHCND:USC00128784,118.1
",,7,",WDMV,2017-05-07T00:00:00,GHCND:USC00128784,80.2
",,7,",WDMV,2017-05-08T00:00:00,GHCND:USC00128784,55.3
",,7,",WDMV,2017-05-09T00:00:00,GHCND:USC00128784,21.7
",,7,",WDMV,2017-05-10T00:00:00,GHCND:USC00128784,44.1
",,7,",WDMV,2017-05-11T00:00:00,GHCND:USC00128784,34.2
",,7,",WDMV,2017-05-12T00:00:00,GHCND:USC00128784,62.1
",,7,",WDMV,2017-05-14T00:00:00,GHCND:USC00128784,46.0
",,7,",WDMV,2017-05-16T00:00:00,GHCND:USC00128784,19.9
",,7,",WDMV,2017-05-17T00:00:00,GHCND:USC00128784,51.0
",,7,",WDMV,2017-05-18T00:00:00,GHCND:USC00128784,72.7
",,7,",WDMV,2017-05-19T00:00:00,GHCND:USC00128784,62.8
",,7,",WDMV,2017-05-20T00:00:00,GHCND:USC00128784,73.9
",,7,",WDMV,2017-05-21T00:00:00,GHCND:USC00128784,49.7
",,7,",WDMV,2017-05-22T00:00:00,GHCND:USC00128784,59.0
