attributes,datatype,date,station,value
",,W,",PGTM,2017-01-01T00:00:00,GHCND:USW00026409,441
",,W,",PGTM,2017-01-02T00:00:00,GHCND:USW00026409,343
",,W,",PGTM,2017-01-03T00:00:00,GHCND:USW00026409,325
",,W,",PGTM,2017-01-04T00:00:00,GHCND:USW00026409,407
",,W,",PGTM,2017-01-05T00:00:00,GHCND:USW00026409,1604
",,W,",PGTM,2017-01-06T00:00:00,GHCND:USW00026409,1716
",,W,",PGTM,2017-01-07T00:00:00,GHCND:USW00026409,215
",,W,",PGTM,2017-01-08T00:00:00,GHCND:USW00026409,715
",,W,",PGTM,2017-01-09T00:00:00,GHCND:USW00026409,50
",,W,",PGTM,2017-01-10T00:00:00,GHCND:USW00026409,4
",,W,",PGTM,2017-01-11T00:00:00,GHCND:USW00026409,2006
",,W,",PGTM,2017-01-12T00:00:00,GHCND:USW00026409,2159
",,W,",PGTM,2017-01-13T00:00:00,GHCND:USW00026409,1107
",,W,",PGTM,2017-01-14T00:00:00,GHCND:USW00026409,1056
",,W,",PGTM,2017-01-15T00:00:00,GHCND:USW00026409,1648
",,W,",PGTM,2017-01-16T00:00:00,GHCND:USW00026409,1905
",,W,",PGTM,2017-01-17T00:00:00,GHCND:USW00026409,1720
",,W,",PGTM,2017-01-18T00:00:00,GHCND:USW00026409,2230
",,W,",PGTM,2017-01-19T00:00:00,GHCND:USW00026409,1613
",,W,",PGTM,2017-01-20T00:00:00,GHCND:USW00026409,443
",,W,",PGTM,2017-01-21T00:00:00,GHCND:USW00026409,643
",,W,",PGTM,2017-01-22T00:00:00,GHCND:USW00026409,241
",,W,",PGTM,2017-01-23T00:00:00,GHCND:USW00026409,1949
",,W,",PGTM,2017-01-24T00:00:00,GHCND:USW00026409,11
",,W,",PGTM,2017-01-25T00:00:00,GHCND:USW00026409,1725
",,W,",PGTM,2017-01-26T00:00:00,GHCND:USW00026409,1122
",,W,",PGTM,2017-01-27T00:00:00,GHCND:USW00026409,1611
",,W,",PGTM,2017-01-28T00:00:00,GHCND:USW00026409,1225
",,W,",PGTM,2017-01-29T00:00:00,GHCND:USW00026409,116
",,W,",PGTM,2017-01-30T00:00:00,GHCND:USW00026409,2335
",,W,",PGTM,2017-01-31T00:00:00,GHCND:USW00026409,20
",,W,",PGTM,2017-02-01T00:00:00,GHCND:USW00026409,1306
",,W,",PGTM,2017-02-02T00:00:00,GHCND:USW00026409,956
",,W,",PGTM,2017-02-03T00:00:00,GHCND:USW00026409,527
",,W,",PGTM,2017-02-04T00:00:00,GHCND:USW00026409,1341
",,W,",PGTM,2017-02-05T00:00:00,GHCND:USW00026409,1122
",,W,",PGTM,2017-02-06T00:00:00,GHCND:USW00026409,1727
",,W,",PGTM,2017-02-07T00:00:00,GHCND:USW00026409,1608
",,W,",PGTM,2017-02-08T00:00:00,GHCND:USW00026409,1737
",,W,",PGTM,2017-02-09T00:00:00,GHCND:USW00026409,2045
",,W,",PGTM,2017-02-10T00:00:00,GHCND:USW00026409,756
",,W,",PGTM,2017-02-11T00:00:00,GHCND:USW00026409,1206
",,W,",PGTM,2017-02-12T00:00:00,GHCND:USW00026409,2300
",,W,",PGTM,2017-02-13T00:00:00,GHCND:USW00026409,30
",,W,",PGTM,2017-02-14T00:00:00,GHCND:USW00026409,1807
",,W,",PGTM,2017-02-15T00:00:00,GHCND:USW00026409,428
",,W,",PGTM,2017-02-16T00:00:00,GHCND:USW00026409,2148
",,W,",PGTM,2017-02-17T00:00:00,GHCND:USW00026409,1330
",,W,",PGTM,2017-02-18T00:00:00,GHCND:USW00026409,1913
",,W,",PGTM,2017-02-19T00:00:00,GHCND:USW00026409,455
",,W,",PGTM,2017-02-20T00:00:00,GHCND:USW00026409,701
",,W,",PGTM,2017-02-21T00:00:00,GHCND:USW00026409,2356
",,W,",PGTM,2017-02-22T00:00:00,GHCND:USW00026409,219
",,W,",PGTM,2017-02-23T00:00:00,GHCND:USW00026409,1603
",,W,",PGTM,2017-02-24T00:00:00,GHCND:USW00026409,253
",,W,",PGTM,2017-02-25T00:00:00,GHCND:USW00026409,103
",,W,",PGTM,2017-02-26T00:00:00,GHCND:USW00026409,1437
",,W,",PGTM,2017-02-27T00:00:00,GHCND:USW00026409,2158
",,W,",PGTM,2017-02-28T00:00:00,GHCND:USW00026409,1954
",,W,",PGTM,2017-03-01T00:00:00,GHCND:USW00026409,1410
",,W,",PGTM,2017-03-02T00:00:00,GHCND:USW00026409,2357
",,W,",PGTM,2017-03-03T00:00:00,GHCND:USW00026409,0
",,W,",PGTM,2017-03-04T00:00:00,GHCND:USW00026409,1319
",,W,",PGTM,2017-03-05T00:00:00,GHCND:USW00026409,2359
",,W,",PGTM,2017-03-06T00:00:00,GHCND:USW00026409,223
",,W,",PGTM,2017-03-07T00:00:00,GHCND:USW00026409,2345
",,W,",PGTM,2017-03-08T00:00:00,GHCND:USW00026409,1343
",,W,",PGTM,2017-03-09T00:00:00,GHCND:USW00026409,11
",,W,",PGTM,2017-03-10T00:00:00,GHCND:USW00026409,1039
",,W,",PGTM,2017-03-11T00:00:00,GHCND:USW00026409,1334
",,W,",PGTM,2017-03-12T00:00:00,GHCND:USW00026409,2346
