attributes,datatype,date,station,value
",,W,",PGTM,2017-01-01T00:00:00,GHCND:USW00094227,2102
",,W,",PGTM,2017-01-02T00:00:00,GHCND:USW00094227,1435
",,W,",PGTM,2017-01-03T00:00:00,GHCND:USW00094227,1950
",,W,",PGTM,2017-01-04T00:00:00,GHCND:USW00094227,59
",,W,",PGTM,2017-01-05T00:00:00,GHCND:USW00094227,1553
",,W,",PGTM,2017-01-06T00:00:00,GHCND:USW00094227,1410
",,W,",PGTM,2017-01-07T00:00:00,GHCND:USW00094227,943
",,W,",PGTM,2017-01-08T00:00:00,GHCND:USW00094227,1551
",,W,",PGTM,2017-01-09T00:00:00,GHCND:USW00094227,113
",,W,",PGTM,2017-01-10T00:00:00,GHCND:USW00094227,1343
",,W,",PGTM,2017-01-11T00:00:00,GHCND:USW00094227,25
",,W,",PGTM,2017-01-12T00:00:00,GHCND:USW00094227,919
",,W,",PGTM,2017-01-13T00:00:00,GHCND:USW00094227,1416
",,W,",PGTM,2017-01-14T00:00:00,GHCND:USW00094227,1324
",,W,",PGTM,2017-01-15T00:00:00,GHCND:USW00094227,1428
",,W,",PGTM,2017-01-16T00:00:00,GHCND:USW00094227,929
",,W,",PGTM,2017-01-17T00:00:00,GHCND:USW00094227,1405
",,W,",PGTM,2017-01-18T00:00:00,GHCND:USW00094227,1216
",,W,",PGTM,2017-01-19T00:00:00,GHCND:USW00094227,1616
",,W,",PGTM,2017-01-20T00:00:00,GHCND:USW00094227,816
",,W,",PGTM,2017-01-21T00:00:00,GHCND:USW00094227,1116
",,W,",PGTM,2017-01-22T00:00:00,GHCND:USW00094227,1527
",,W,",PGTM,2017-01-23T00:00:00,GHCND:USW00094227,1503
",,W,",PGTM,2017-01-24T00:00:00,GHCND:USW00094227,1654
",,W,",PGTM,2017-01-25T00:00:00,GHCND:USW00094227,1016
",,W,",PGTM,2017-01-26T00:00:00,GHCND:USW00094227,1745
",,W,",PGTM,2017-01-27T00:00:00,GHCND:USW00094227,1321
",,W,",PGTM,2017-01-28T00:00:00,GHCND:USW00094227,1651
",,W,",PGTM,2017-01-29T00:00:00,GHCND:USW00094227,605
",,W,",PGTM,2017-01-30T00:00:00,GHCND:USW00094227,1146
",,W,",PGTM,2017-01-31T00:00:00,GHCND:USW00094227,1551
",,W,",PGTM,2017-02-01T00:00:00,GHCND:USW00094227,1347
",,W,",PGTM,2017-02-02T00:00:00,GHCND:USW00094227,134
",,W,",PGTM,2017-02-03T00:00:00,GHCND:USW00094227,8
",,W,",PGTM,2017-02-04T00:00:00,GHCND:USW00094227,2349
",,W,",PGTM,2017-02-05T00:00:00,GHCND:USW00094227,11
",,W,",PGTM,2017-02-06T00:00:00,GHCND:USW00094227,1619
",,W,",PGTM,2017-02-07T00:00:00,GHCND:USW00094227,719
",,W,",PGTM,2017-02-08T00:00:00,GHCND:USW00094227,1257
",,W,",PGTM,2017-02-09T00:00:00,GHCND:USW00094227,1220
",,W,",PGTM,2017-02-10T00:00:00,GHCND:USW00094227,1046
",,W,",PGTM,2017-02-11T00:00:00,GHCND:USW00094227,1259
