attributes,datatype,date,station,value
",,7,",WSFG,2017-01-03T00:00:00,GHCND:USC00251361,33.1
",,7,",WSFG,2017-01-08T00:00:00,GHCND:USC00251361,51.9
",,7,",WSFG,2017-01-09T00:00:00,GHCND:USC00251361,34.0
",,7,",WSFG,2017-01-10T00:00:00,GHCND:USC00251361,50.1
",,7,",WSFG,2017-01-11T00:00:00,GHCND:USC00251361,34.9
",,7,",WSFG,2017-01-12T00:00:00,GHCND:USC00251361,30.0
",,7,",WSFG,2017-01-21T00:00:00,GHCND:USC00251361,31.1
",,7,",WSFG,2017-01-23T00:00:00,GHCND:USC00251361,34.0
",,7,",WSFG,2017-01-26T00:00:00,GHCND:USC00251361,31.1
",,7,",WSFG,2017-01-27T00:00:00,GHCND:USC00251361,33.1
",,7,",WSFG,2017-01-28T00:00:00,GHCND:USC00251361,45.0
",,7,",WSFG,2017-01-29T00:00:00,GHCND:USC00251361,47.0
",,7,",WSFG,2017-01-30T00:00:00,GHCND:USC00251361,40.0
",,7,",WSFG,2017-01-31T00:00:00,GHCND:USC00251361,33.1
",,7,",WSFG,2017-02-01T00:00:00,GHCND:USC00251361,45.0
",,7,",WSFG,2017-02-05T00:00:00,GHCND:USC00251361,48.1
",,7,",WSFG,2017-02-07T00:00:00,GHCND:USC00251361,42.1
",,7,",WSFG,2017-02-08T00:00:00,GHCND:USC00251361,53.9
",,7,",WSFG,2017-02-09T00:00:00,GHCND:USC00251361,36.9
",,7,",WSFG,2017-02-10T00:00:00,GHCND:USC00251361,34.9
",,7,",WSFG,2017-02-11T00:00:00,GHCND:USC00251361,32.0
",,7,",WSFG,2017-02-12T00:00:00,GHCND:USC00251361,33.1
",,7,",WSFG,2017-02-14T00:00:00,GHCND:USC00251361,32.0
",,7,",WSFG,2017-02-18T00:00:00,GHCND:USC00251361,34.9
",,7,",WSFG,2017-02-20T00:00:00,GHCND:USC00251361,42.9
",,7,",WSFG,2017-02-21T00:00:00,GHCND:USC00251361,44.1
",,7,",WSFG,2017-02-22T00:00:00,GHCND:USC00251361,53.0
",,7,",WSFG,2017-02-23T00:00:00,GHCND:USC00251361,40.0
",,7,",WSFG,2017-02-26T00:00:00,GHCND:USC00251361,30.0
",,7,",WSFG,2017-02-28T00:00:00,GHCND:USC00251361,34.9
",,7,",WSFG,2017-03-01T00:00:00,GHCND:USC00251361,44.1
",,7,",WSFG,2017-03-02T00:00:00,GHCND:USC00251361,48.1
