attributes,datatype,date,station,value
",,7,",WDMV,2017-01-03T00:00:00,GHCND:USC00459200,65.9
",,7,",WDMV,2017-01-04T00:00:00,GHCND:USC00459200,9.9
",,7,",WDMV,2017-01-05T00:00:00,GHCND:USC00459200,1.9
",,7,",WDMV,2017-01-06T00:00:00,GHCND:USC00459200,3.1
",,7,",WDMV,2017-01-07T00:00:00,GHCND:USC00459200,3.1
",,7,",WDMV,2017-01-09T00:00:00,GHCND:USC00459200,6.8
",,7,",WDMV,2017-01-10T00:00:00,GHCND:USC00459200,9.9
",,7,",WDMV,2017-01-11T00:00:00,GHCND:USC00459200,19.3
",,7,",WDMV,2017-01-12T00:00:00,GHCND:USC00459200,6.8
",,7,",WDMV,2017-01-13T00:00:00,GHCND:USC00459200,0.0
",,7,",WDMV,2017-01-14T00:00:00,GHCND:USC00459200,1.2
",,7,",WDMV,2017-01-17T00:00:00,GHCND:USC00459200,8.7
",,7,",WDMV,2017-01-18T00:00:00,GHCND:USC00459200,9.9
",,7,",WDMV,2017-01-19T00:00:00,GHCND:USC00459200,106.3
",,7,",WDMV,2017-01-20T00:00:00,GHCND:USC00459200,6.8
",,7,",WDMV,2017-01-21T00:00:00,GHCND:USC00459200,13.0
",,7,",WDMV,2017-01-23T00:00:00,GHCND:USC00459200,49.1
",,7,",WDMV,2017-01-24T00:00:00,GHCND:USC00459200,3.1
",,7,",WDMV,2017-01-25T00:00:00,GHCND:USC00459200,1.2
",,7,",WDMV,2017-01-26T00:00:00,GHCND:USC00459200,6.8
",,7,",WDMV,2017-01-27T00:00:00,GHCND:USC00459200,3.7
",,7,",WDMV,2017-01-28T00:00:00,GHCND:USC00459200,5.0
",,7,",WDMV,2017-01-30T00:00:00,GHCND:USC00459200,13.0
",,7,",WDMV,2017-01-31T00:00:00,GHCND:USC00459200,6.2
",,7,",WDMV,2017-02-01T00:00:00,GHCND:USC00459200,1.9
",,7,",WDMV,2017-02-02T00:00:00,GHCND:USC00459200,3.7
",,7,",WDMV,2017-02-03T00:00:00,GHCND:USC00459200,3.1
",,7,",WDMV,2017-02-04T00:00:00,GHCND:USC00459200,13.0
",,7,",WDMV,2017-02-07T00:00:00,GHCND:USC00459200,24.9
",,7,",WDMV,2017-02-08T00:00:00,GHCND:USC00459200,24.9
",,7,",WDMV,2017-02-09T00:00:00,GHCND:USC00459200,18.0
",,7,",WDMV,2017-02-10T00:00:00,GHCND:USC00459200,11.8
",,7,",WDMV,2017-02-11T00:00:00,GHCND:USC00459200,28.0
",,7,",WDMV,2017-02-13T00:00:00,GHCND:USC00459200,34.2
",,7,",WDMV,2017-02-14T00:00:00,GHCND:USC00459200,5.0
