attributes,datatype,date,station,value
",,W,",PGTM,2017-01-01T00:00:00,GHCND:USW00004840,1011
",,W,",PGTM,2017-01-02T00:00:00,GHCND:USW00004840,1058
",,W,",PGTM,2017-01-03T00:00:00,GHCND:USW00004840,2317
",,W,",PGTM,2017-01-04T00:00:00,GHCND:USW00004840,226
",,W,",PGTM,2017-01-05T00:00:00,GHCND:USW00004840,1352
",,W,",PGTM,2017-01-06T00:00:00,GHCND:USW00004840,1117
",,W,",PGTM,2017-01-07T00:00:00,GHCND:USW00004840,1310
",,W,",PGTM,2017-01-08T00:00:00,GHCND:USW00004840,2200
",,W,",PGTM,2017-01-09T00:00:00,GHCND:USW00004840,35
",,W,",PGTM,2017-01-10T00:00:00,GHCND:USW00004840,1826
",,W,",PGTM,2017-01-11T00:00:00,GHCND:USW00004840,1739
",,W,",PGTM,2017-01-12T00:00:00,GHCND:USW00004840,45
",,W,",PGTM,2017-01-13T00:00:00,GHCND:USW00004840,143
",,W,",PGTM,2017-01-14T00:00:00,GHCND:USW00004840,1318
",,W,",PGTM,2017-01-15T00:00:00,GHCND:USW00004840,1302
",,W,",PGTM,2017-01-16T00:00:00,GHCND:USW00004840,1900
",,W,",PGTM,2017-01-17T00:00:00,GHCND:USW00004840,826
",,W,",PGTM,2017-01-18T00:00:00,GHCND:USW00004840,1837
",,W,",PGTM,2017-01-19T00:00:00,GHCND:USW00004840,233
",,W,",PGTM,2017-01-20T00:00:00,GHCND:USW00004840,434
",,W,",PGTM,2017-01-21T00:00:00,GHCND:USW00004840,1441
",,W,",PGTM,2017-01-22T00:00:00,GHCND:USW00004840,1310
",,W,",PGTM,2017-01-23T00:00:00,GHCND:USW00004840,452
",,W,",PGTM,2017-01-24T00:00:00,GHCND:USW00004840,545
",,W,",PGTM,2017-01-25T00:00:00,GHCND:USW00004840,2220
",,W,",PGTM,2017-01-26T00:00:00,GHCND:USW00004840,1354
",,W,",PGTM,2017-01-27T00:00:00,GHCND:USW00004840,1348
",,W,",PGTM,2017-01-28T00:00:00,GHCND:USW00004840,1340
",,W,",PGTM,2017-01-29T00:00:00,GHCND:USW00004840,1852
",,W,",PGTM,2017-01-30T00:00:00,GHCND:USW00004840,1937
",,W,",PGTM,2017-01-31T00:00:00,GHCND:USW00004840,1419
",,W,",PGTM,2017-02-01T00:00:00,GHCND:USW00004840,1219
",,W,",PGTM,2017-02-02T00:00:00,GHCND:USW00004840,1312
",,W,",PGTM,2017-02-03T00:00:00,GHCND:USW00004840,1248
",,W,",PGTM,2017-02-04T00:00:00,GHCND:USW00004840,1406
",,W,",PGTM,2017-02-05T00:00:00,GHCND:USW00004840,2
",,W,",PGTM,2017-02-06T00:00:00,GHCND:USW00004840,1617
",,W,",PGTM,2017-02-07T00:00:00,GHCND:USW00004840,1952
",,W,",PGTM,2017-02-08T00:00:00,GHCND:USW00004840,2247
",,W,",PGTM,2017-02-09T00:00:00,GHCND:USW00004840,845
",,W,",PGTM,2017-02-10T00:00:00,GHCND:USW00004840,817
",,W,",PGTM,2017-02-11T00:00:00,GHCND:USW00004840,1227
",,W,",PGTM,2017-02-12T00:00:00,GHCND:USW00004840,1308
",,W,",PGTM,2017-02-13T00:00:00,GHCND:USW00004840,1608
",,W,",PGTM,2017-02-14T00:00:00,GHCND:USW00004840,1757
",,W,",PGTM,2017-02-15T00:00:00,GHCND:USW00004840,20
",,W,",PGTM,2017-02-16T00:00:00,GHCND:USW00004840,1513
",,W,",PGTM,2017-02-17T00:00:00,GHCND:USW00004840,2344
",,W,",PGTM,2017-02-18T00:00:00,GHCND:USW00004840,52
",,W,",PGTM,2017-02-19T00:00:00,GHCND:USW00004840,2031
",,W,",PGTM,2017-02-20T00:00:00,GHCND:USW00004840,1359
",,W,",PGTM,2017-02-21T00:00:00,GHCND:USW00004840,456
",,W,",PGTM,2017-02-22T00:00:00,GHCND:USW00004840,1427
",,W,",PGTM,2017-02-23T00:00:00,GHCND:USW00004840,245
",,W,",PGTM,2017-02-24T00:00:00,GHCND:USW00004840,517
",,W,",PGTM,2017-02-25T00:00:00,GHCND:USW00004840,758
",,W,",PGTM,2017-02-26T00:00:00,GHCND:USW00004840,1104
",,W,",PGTM,2017-02-27T00:00:00,GHCND:USW00004840,1124
",,W,",PGTM,2017-02-28T00:00:00,GHCND:USW00004840,2358
",,W,",PGTM,2017-03-27T00:00:00,GHCND:USW00004840,1600
",,W,",PGTM,2017-03-28T00:00:00,GHCND:USW00004840,1541
",,W,",PGTM,2017-03-29T00:00:00,GHCND:USW00004840,2016
",,W,",PGTM,2017-03-30T00:00:00,GHCND:USW00004840,1622
",,W,",PGTM,2017-03-31T00:00:00,GHCND:USW00004840,722
",,W,",PGTM,2017-05-30T00:00:00,GHCND:USW00004840,1624
",,W,",PGTM,2017-05-31T00:00:00,GHCND:USW00004840,1537
",,W,",PGTM,2017-06-18T00:00:00,GHCND:USW00004840,721
",,W,",PGTM,2017-07-29T00:00:00,GHCND:USW00004840,1151
",,W,",PGTM,2017-07-30T00:00:00,GHCND:USW00004840,1426
",,W,",PGTM,2017-07-31T00:00:00,GHCND:USW00004840,1649
",,W,",PGTM,2017-09-29T00:00:00,GHCND:USW00004840,1134
",,W,",PGTM,2017-09-30T00:00:00,GHCND:USW00004840,1659
",,W,",PGTM,2017-10-27T00:00:00,GHCND:USW00004840,158
",,W,",PGTM,2017-10-28T00:00:00,GHCND:USW00004840,914
",,W,",PGTM,2017-10-29T00:00:00,GHCND:USW00004840,2026
",,W,",PGTM,2017-10-30T00:00:00,GHCND:USW00004840,1302
",,W,",PGTM,2017-10-31T00:00:00,GHCND:USW00004840,219
",,W,",PGTM,2017-11-29T00:00:00,GHCND:USW00004840,43
",,W,",PGTM,2017-11-30T00:00:00,GHCND:USW00004840,1249
",,W,",PGTM,2017-12-22T00:00:00,GHCND:USW00004840,2354
",,W,",PGTM,2017-12-23T00:00:00,GHCND:USW00004840,1423
",,W,",PGTM,2017-12-24T00:00:00,GHCND:USW00004840,2240
",,W,",PGTM,2017-12-25T00:00:00,GHCND:USW00004840,920
",,W,",PGTM,2017-12-26T00:00:00,GHCND:USW00004840,1000
",,W,",PGTM,2017-12-27T00:00:00,GHCND:USW00004840,937
",,W,",PGTM,2017-12-28T00:00:00,GHCND:USW00004840,1703
",,W,",PGTM,2017-12-29T00:00:00,GHCND:USW00004840,2232
",,W,",PGTM,2017-12-30T00:00:00,GHCND:USW00004840,1009
",,W,",PGTM,2017-12-31T00:00:00,GHCND:USW00004840,1936
